time step, layer, countries that become infected 
8,4,United Kingdom
9,0,Andorra
9,0,Argentina
9,0,Aruba
9,0,Barbados
9,0,Canada
9,0,Chile
9,0,Costa Rica
9,0,Cuba
9,0,El Salvador
9,0,Gibraltar
9,0,Guatemala
9,0,Honduras
9,0,Jamaica
9,0,Kazakhstan
9,0,Kuwait
9,0,Lebanon
9,0,Morocco
9,0,Qatar
9,0,Sao Tome and Principe
9,0,Sudan
9,0,Tajikistan
9,0,Ukraine
9,0,United States
9,1,Aruba
9,1,Cabo Verde
9,1,Chile
9,1,Djibouti
9,1,Ethiopia
9,1,Korea  Democratic People's Rep. of
9,1,Sudan
9,1,Tunisia
9,1,United Arab Emirates
9,1,United States
9,2,Central African Republic
9,2,Equatorial Guinea
9,2,India
9,2,Kuwait
9,3,Barbados
9,3,Bermuda
9,3,Canada
9,3,Chile
9,3,Costa Rica
9,3,Kuwait
9,3,Peru
9,3,Qatar
9,3,Sudan
9,3,United Arab Emirates
9,4,Andorra
9,4,Barbados
9,4,Cabo Verde
9,4,Djibouti
9,4,Ethiopia
9,4,Gabon
9,4,Guyana
9,4,India
9,4,Korea  Democratic People's Rep. of
9,4,Mali
9,4,Qatar
9,4,Sao Tome and Principe
9,4,St. Lucia
9,4,Tunisia
9,4,United Arab Emirates
10,0,Antigua and Barbuda
10,0,Belarus
10,0,Colombia
10,0,Grenada
10,0,Madagascar
10,0,Rwanda
10,0,Togo
10,0,Venezuela  Republica Bolivariana de
10,1,Colombia
10,1,Venezuela  Republica Bolivariana de
10,2,Puerto Rico
10,2,Venezuela  Republica Bolivariana de
10,3,Colombia
10,3,Trinidad and Tobago
10,4,Belarus
10,4,Bhutan
10,4,Burkina Faso
10,4,Colombia
10,4,Gambia  The
10,4,Grenada
10,4,Guinea-Bissau
10,4,Madagascar
10,4,Rwanda
10,4,Trinidad and Tobago
10,4,US Pacific Islands
10,4,Venezuela  Republica Bolivariana de
11,0,Armenia  Republic of
11,0,Ecuador
11,1,Bahrain  Kingdom of
11,1,Ecuador
11,1,French Territories: New Caledonia
11,2,Ecuador
11,2,Senegal
11,3,Bahrain  Kingdom of
11,4,Bahrain  Kingdom of
11,4,Ecuador
11,4,French Territories: New Caledonia
11,4,Senegal
11,4,Vatican
12,2,Cook Islands
