time step, layer, countries that become infected 
14,2,Switzerland
14,4,Aruba
14,4,Cuba
15,0,Vatican
15,3,Burundi
15,4,Burundi
15,4,Vatican
16,0,Turkmenistan
16,1,Turkmenistan
16,3,Turkmenistan
16,4,Turkmenistan
