Country,PageRank centrality
Malawi,0.00163945411492
Central African Republic,0.00162313286736
Madagascar,0.00162190332659
Lithuania,0.00161852561089
Nepal,0.00160751884321
Monaco,0.00160699214544
Bulgaria,0.0015721356302
Venezuela  Republica Bolivariana de,0.00157183941042
Uganda,0.00156857017884
Gambia  The,0.00153879174842
Cuba,0.00153840640832
Moldova,0.00153431640794
Cambodia,0.00149603554279
Aruba,0.00147988369232
Togo,0.00147898075155
San Marino,0.00146958653478
Lesotho,0.0014553641853
Macedonia  FYR,0.00144211224921
Albania,0.00143913908104
Nigeria,0.00143398780449
Myanmar,0.0014282517618
St. Kitts and Nevis,0.00141724352328
Armenia  Republic of,0.00140646539335
British Indian Ocean Territory,0.00139014439572
Sudan,0.00137682132345
Burkina Faso,0.00137594683538
Djibouti,0.0013752589405
Solomon Islands,0.00137325902097
St. Vincent and the Grenadines,0.00137302516229
Chad,0.00136747842975
Croatia,0.00135248925599
Antigua and Barbuda,0.00130852499767
Bolivia,0.00130698903347
Papua New Guinea,0.00128540098346
Cabo Verde,0.0012778799637
Philippines,0.00126747755856
Pakistan,0.00125487500228
Namibia,0.00125486247025
Bangladesh,0.00123554952605
Algeria,0.00123286430327
Congo  Republic of,0.00123115474257
Angola,0.00122621108935
Yemen  Republic of,0.00122399731579
Kosovo  Republic of,0.00122365259119
Mauritania,0.00121497175427
Korea  Democratic People's Rep. of,0.00120931356262
Sri Lanka,0.00120656351567
Serbia  Republic of,0.00120241200976
Gabon,0.00120089371146
Ukraine,0.00118881301444
Greenland,0.00118715051732
Cote d'Ivoire,0.00117839107838
Tunisia,0.00117343297093
Niger,0.00116263104224
Georgia,0.00116179766158
Vietnam,0.00115346443189
Rwanda,0.00114221301654
Bhutan,0.00113874878758
Uzbekistan,0.00113421494075
Fiji,0.00112385626587
Turks and Caicos Islands,0.00110445954632
Marshall Islands  Republic of,0.00110330113793
Belarus,0.00109523328715
Syrian Arab Republic,0.00108791969113
Senegal,0.00108349874015
Mali,0.00108190994775
Benin,0.00108087561635
Romania,0.00107708732807
Morocco,0.00107427803277
Ethiopia,0.00107243988933
Sierra Leone,0.00106531303394
Mozambique,0.00106503582343
West Bank and Gaza,0.00106332048256
Zimbabwe,0.00104436800438
Sao Tome and Principe,0.00104020976132
Tonga,0.00101493816227
Guinea-Bissau,0.00100693217716
Timor-Leste  Dem. Rep. of,0.00100200108029
Cameroon,0.000999559586647
Congo  Democratic Republic of,0.00099946053619
Indonesia,0.000991022562884
Turkmenistan,0.000981131720365
Puerto Rico,0.000978725477723
Equatorial Guinea,0.000964450233675
US Pacific Islands,0.000958391255693
Mongolia,0.000950580288123
Guinea,0.00094362308717
Kyrgyz Republic,0.000939510722889
Zambia,0.000936388448657
French Territories: New Caledonia,0.000934041083905
Vatican,0.000932456788506
Lao People's Democratic Republic,0.000913561377081
Maldives,0.000912624647384
Netherlands Antilles,0.000907859683054
Bosnia and Herzegovina,0.000903242714261
Tajikistan,0.000892485088174
American Samoa,0.000872627345194
French Territories: French Polynesia,0.000869918850893
Iraq,0.000862082312773
Montenegro,0.000809537296989
Sint Maarten,0.00073798566344
Curacao,0.00073798566344
