Country,PageRank centrality
Tanzania,0.0032919435159242077
Cambodia,0.003289989921764642
Bulgaria,0.0032740059665365825
Zambia,0.0032675719116236337
Liberia,0.0032564020029754366
Bosnia and Herzegovina,0.0032559642252769725
Latvia,0.0032504382369520483
Uruguay,0.0032455988704237788
Benin,0.003227857731588006
Albania,0.0032140817956024504
Burkina Faso,0.003210293669731582
Togo,0.0032057461100838775
Kenya,0.0031950097273519386
Maldives,0.0031782382902731075
Dominican Republic,0.0031649820233847926
Belarus,0.0031555128413597528
Zimbabwe,0.003141138527356631
Bangladesh,0.0031300294286462247
Madagascar,0.0031081295098355295
Venezuela  Republica Bolivariana de,0.00306312436325674
Costa Rica,0.0030223069806955666
Marshall Islands  Republic of,0.003018296099448087
Norway,0.0030047126848815548
Korea  Democratic People's Rep. of,0.00292992660096803
Syrian Arab Republic,0.0028945850532396313
Cameroon,0.002851026656183484
Mauritania,0.002837446085209027
Guatemala,0.0028342535316999906
Kazakhstan,0.0028130755731214027
Malaysia,0.0027526081224523726
Solomon Islands,0.0027182879809026853
Malawi,0.0027143456494919172
Angola,0.0027139987737498563
Iceland,0.0026932935437484285
Estonia,0.002684502280001776
Guinea-Bissau,0.0026300023384512117
Qatar,0.0026160889475739723
Dominica,0.0026013346436968366
Yemen  Republic of,0.0025734146676010677
Jamaica,0.0025352956940996527
Uganda,0.002516594594608231
Iran  Islamic Republic of,0.00249128224366058
Mauritius,0.002477384771734562
Guinea,0.002471295863407206
Trinidad and Tobago,0.0024601694815859195
Chad,0.0024467973273598204
Kyrgyz Republic,0.00242357415243953
Greece,0.0024190816816403293
Botswana,0.0024027828854434356
Israel,0.0024027582040839243
Turks and Caicos Islands,0.002398757829400449
Honduras,0.0023943862554142224
Slovenia,0.0023934928906403216
Hungary,0.0023727164236822247
Ethiopia,0.0023283547616146363
Moldova,0.0023174056368883943
Algeria,0.002316676663357187
Cook Islands,0.002310031518920721
Liechtenstein,0.0023070049648401193
Azerbaijan  Republic of,0.002269421236706596
Greenland,0.002254838458907884
Malta,0.002247660481201773
Sierra Leone,0.00221380522821994
Suriname,0.0021771009287384823
Isle of Man,0.0021569615768880276
Kosovo  Republic of,0.00214929882442251
Cabo Verde,0.002099271003560035
French Territories: French Polynesia,0.0020929471180125133
Guernsey,0.0020634284496398696
Cuba,0.0020603509203622186
Oman,0.002044025907324076
Equatorial Guinea,0.0020347109196311164
San Marino,0.001956897089836453
Sao Tome and Principe,0.001956573410968161
Saudi Arabia,0.001956481766398583
US Virgin Islands,0.0019550205711874828
Nepal,0.0018496144249702147
Tonga,0.0018494533161736051
Swaziland,0.0017939321034425597
Grenada,0.001736426389349367
China  P.R.: Macao,0.001721087994378332
Lebanon,0.001701934714219407
Lesotho,0.001664375222288178
US Pacific Islands,0.0016549303638701785
Gambia  The,0.0016161218300807423
French Territories: New Caledonia,0.001613215579738075
St. Vincent and the Grenadines,0.0015794793447474463
British Indian Ocean Territory,0.001572599743333887
St. Lucia,0.0015678291478433406
Samoa,0.0014925189083367602
Haiti,0.0014440707109091718
Afghanistan  Islamic Republic of,0.0014420762421634124
Bhutan,0.0014382709709287484
Belize,0.0013806797580825669
Fiji,0.0013598703703227952
Uzbekistan,0.0013584333968330578
Guyana,0.0013399093914313335
Brunei Darussalam,0.0013256199350636078
Libya,0.0013044549799939664
Kuwait,0.0012989655302471726
Vanuatu,0.0012889574029101404
Gibraltar,0.001281976925336167
Seychelles,0.0012700204910929354
Djibouti,0.00126484462795943
Anguilla,0.001247251331331205
Andorra,0.0012311297129122259
Vatican,0.001194898302491199
Curacao & St. Maarten,0.0008318804547076703
Netherlands Antilles,0.0007070469007817373
