Country,PageRank centrality
Tunisia,0.0013649507994861723
Ecuador,0.0013210771277848126
Togo,0.0013109256071164694
Zimbabwe,0.00130833529941975
El Salvador,0.0013043241398966064
Paraguay,0.0013003922884510537
Virgin Islands  British,0.0012879354868766807
Nigeria,0.0012878845350980262
Bosnia and Herzegovina,0.0012859458474191168
Ukraine,0.0012752099238365216
Liberia,0.001270867338969692
Dominican Republic,0.0012693586610711387
Montenegro,0.0012618476065340565
Guyana,0.0012544268552674078
Pakistan,0.0012440619645265392
French Territories: New Caledonia,0.001242860275281533
Uzbekistan,0.0012383739820421194
Armenia  Republic of,0.0012370108722076644
Anguilla,0.0012325285935009202
Vanuatu,0.0012250403400364657
Guinea-Bissau,0.0012197621074114535
Zambia,0.0012113210117094422
Serbia  Republic of,0.0012091749908126697
Nicaragua,0.0012011553704870759
Yemen  Republic of,0.0012001592206885995
Djibouti,0.001195315913934868
Vatican,0.0011943151282840215
Ethiopia,0.0011853866382472177
Egypt,0.0011825780178530568
Greenland,0.0011793976655503791
British Indian Ocean Territory,0.0011765823085975028
Guinea,0.0011721021800803343
Aruba,0.0011663618617885616
Congo  Republic of,0.0011598118028050908
Turks and Caicos Islands,0.0011595216234452682
Equatorial Guinea,0.0011578924695911362
Maldives,0.001155123492338415
Kenya,0.001154782794967881
Congo  Democratic Republic of,0.0011535384821294873
Monaco,0.0011530573642607666
Tajikistan,0.0011508091026915831
Sao Tome and Principe,0.0011495677358686748
Romania,0.0011457965206061033
US Pacific Islands,0.0011430850937385508
Cuba,0.0011415423183936079
Burkina Faso,0.0011397868158385645
Cabo Verde,0.0011389548278663863
Marshall Islands  Republic of,0.0011383801937095983
Mali,0.001136628373103262
US Virgin Islands,0.001136455547374506
Tanzania,0.001130561191725991
Cook Islands,0.001127162362578229
French Territories: French Polynesia,0.001126706436802436
Korea  Democratic People's Rep. of,0.00112615947316928
Mauritania,0.001126130277065211
Sierra Leone,0.0011239038611438072
Niger,0.0011092973644631222
Cameroon,0.0011075584389272292
Madagascar,0.0011063857140834877
Georgia,0.0011011970727521228
Mozambique,0.0010940060497090396
Gabon,0.0010931914403354928
Chad,0.0010868786835780734
Antigua and Barbuda,0.0010838862866677844
Cambodia,0.0010642703071777344
Papua New Guinea,0.0010640971462137893
Cote d'Ivoire,0.0010578656651088533
Vietnam,0.0010527196993984729
Ghana,0.0010317746835274621
Myanmar,0.0010215846673008882
Croatia,0.00101278374195027
Iraq,0.0010094142630932925
Rwanda,0.0009993273995916973
Senegal,0.0009988863532591282
Turkmenistan,0.0009842617924595274
Sri Lanka,0.0009821970798364254
Central African Republic,0.0009792614589614838
Indonesia,0.0009702432466679545
Burundi,0.0009619268924540281
Lao People's Democratic Republic,0.0009521739727199818
Mongolia,0.0008571274999195408
Puerto Rico,0.0008300976746732653
Sint Maarten,0.0007093204709916291
Curacao,0.0007093204709916291
Netherlands Antilles,0.0007093204709916291
American Samoa,0.0007093204709916291
