Country,Eigenvector centrality
Algeria,1.19059471601e-05
Macedonia  FYR,1.11542887085e-05
Albania,1.06363888358e-05
Botswana,1.05216851375e-05
French Territories: New Caledonia,9.92081453706e-06
US Virgin Islands,9.41211849568e-06
Sudan,9.35661282304e-06
Kyrgyz Republic,8.81573437915e-06
Nicaragua,8.47625545314e-06
Mali,8.01279072273e-06
Seychelles,7.9750603648e-06
Tanzania,7.95950276856e-06
Libya,7.58194469542e-06
Congo  Democratic Republic of,7.52381294073e-06
Mongolia,7.44158080056e-06
Zimbabwe,7.15538133116e-06
Cameroon,7.03092075269e-06
Senegal,7.02403704977e-06
Namibia,6.77086744108e-06
French Territories: French Polynesia,6.26388611678e-06
Gabon,6.22578042397e-06
Yemen  Republic of,5.89711935157e-06
Andorra,5.47615645543e-06
St. Vincent and the Grenadines,5.36833249412e-06
Cuba,4.89073332944e-06
Montenegro,4.67019927085e-06
Brunei Darussalam,4.36757973345e-06
Haiti,3.9394572659e-06
Iraq,3.67028559595e-06
Uzbekistan,3.65671537191e-06
Mauritania,3.28400078411e-06
Syrian Arab Republic,3.09609180926e-06
St. Lucia,2.94694061409e-06
US Pacific Islands,2.80519974186e-06
Cambodia,2.65461140397e-06
Fiji,2.5392762337e-06
Guyana,2.27446596693e-06
Maldives,2.209234922e-06
Malawi,2.07133027435e-06
Niger,1.93474618384e-06
Mozambique,1.91677640745e-06
Nepal,1.81247975937e-06
Monaco,1.68281485522e-06
Togo,1.60701482802e-06
Cook Islands,1.44713681429e-06
Samoa,1.3350558606e-06
Madagascar,9.6479539538e-07
Grenada,8.98025241656e-07
Djibouti,8.18918837605e-07
Guinea,8.0912696291e-07
Ethiopia,7.7544764729e-07
Sierra Leone,7.63284678519e-07
Swaziland,7.28264351047e-07
Lao People's Democratic Republic,6.87166169981e-07
Burkina Faso,6.03266905892e-07
Lesotho,5.60363358283e-07
San Marino,5.25482825105e-07
Myanmar,5.07386068795e-07
Central African Republic,4.5302668215e-07
Vanuatu,4.34995972067e-07
Gambia  The,4.26174946439e-07
Afghanistan  Islamic Republic of,3.71665512692e-07
Turkmenistan,3.51521055264e-07
Solomon Islands,3.51018084054e-07
Chad,2.85496800794e-07
Suriname,2.51568111536e-07
Cabo Verde,2.23003343198e-07
Tonga,2.20587288078e-07
Benin,2.14261229856e-07
Korea  Democratic People's Rep. of,1.82210524701e-07
Equatorial Guinea,1.67986748957e-07
Dominica,1.33166373078e-07
Anguilla,1.11523770147e-07
St. Kitts and Nevis,1.11398295922e-07
Tajikistan,7.88214837997e-08
Greenland,4.99363425851e-08
Timor-Leste  Dem. Rep. of,3.51080807962e-08
West Bank and Gaza,3.00910691205e-08
Rwanda,2.95612896741e-08
Bhutan,2.8059635503e-08
Burundi,2.5937401514e-08
American Samoa,2.53026415091e-08
Guinea-Bissau,6.04916943563e-09
Sao Tome and Principe,5.38750506571e-09
British Indian Ocean Territory,5.33933906655e-09
Vatican,1.29570857959e-09
Curacao & St. Maarten,1.01640664507e-22
Curacao,1.01640664507e-22
Kosovo  Republic of,1.01640664507e-22
Sint Maarten,1.01640664507e-22
