Country,Eigenvector centrality
Romania,4.95237751257e-05
Morocco,4.65299093466e-05
Georgia,4.65125855571e-05
Montenegro,3.93669079301e-05
Samoa,3.91176433339e-05
Moldova,3.79660902622e-05
Zambia,3.78379575098e-05
Nepal,3.71478646607e-05
Uzbekistan,3.65780818717e-05
Albania,3.65496833207e-05
Suriname,3.48006604433e-05
Ethiopia,3.43287846509e-05
Cambodia,3.37055922279e-05
Armenia  Republic of,3.23710138189e-05
St. Lucia,2.99419236959e-05
Lithuania,2.96518496482e-05
Namibia,2.81484251748e-05
Iran  Islamic Republic of,2.59258629314e-05
Gabon,2.39495305984e-05
Guyana,2.1388802473e-05
Seychelles,2.07209347248e-05
Lao People's Democratic Republic,1.7445821259e-05
Madagascar,1.49676770607e-05
Swaziland,1.37014594198e-05
Turkmenistan,1.35223023135e-05
Antigua and Barbuda,1.34345564324e-05
Macedonia  FYR,1.31947817304e-05
Cook Islands,1.31864387269e-05
Rwanda,9.36605119056e-06
Lesotho,9.35544789151e-06
Mauritania,8.61449201184e-06
French Territories: French Polynesia,8.15834834283e-06
Cote d'Ivoire,8.00397285615e-06
Turks and Caicos Islands,7.78765576136e-06
Kyrgyz Republic,7.76787345171e-06
American Samoa,7.72685056404e-06
Bosnia and Herzegovina,6.13754864051e-06
Kosovo  Republic of,6.13282096021e-06
Cameroon,5.46874917781e-06
Zimbabwe,5.45211115053e-06
Cuba,5.448547376e-06
Senegal,5.40460302416e-06
St. Vincent and the Grenadines,4.11359761379e-06
Dominica,3.82826473032e-06
Papua New Guinea,3.47617545425e-06
Congo  Republic of,2.85674563064e-06
Bhutan,2.79696778367e-06
Malawi,2.71931381195e-06
Syrian Arab Republic,2.7115610227e-06
Fiji,2.59428279858e-06
Grenada,2.56473115652e-06
West Bank and Gaza,2.38242067718e-06
Mongolia,2.09961800932e-06
Sudan,2.05972029888e-06
Sierra Leone,1.83596591555e-06
French Territories: New Caledonia,1.81093115421e-06
Congo  Democratic Republic of,1.74471674771e-06
Cabo Verde,1.4957352983e-06
Gambia  The,1.37457527019e-06
Timor-Leste  Dem. Rep. of,1.29248597139e-06
Solomon Islands,1.24546106611e-06
Burkina Faso,1.11898243513e-06
US Virgin Islands,9.15287356798e-07
Mali,8.12572705697e-07
San Marino,7.86695129201e-07
Vanuatu,6.92936423649e-07
Djibouti,6.41263076764e-07
Guinea,5.94560950926e-07
US Pacific Islands,5.76894058102e-07
British Indian Ocean Territory,4.38797080538e-07
Chad,4.10207676334e-07
Equatorial Guinea,3.73812647405e-07
Vatican,3.5311336476e-07
Tajikistan,3.01737319191e-07
Benin,3.00123864217e-07
Togo,2.94269584462e-07
Niger,2.65870551478e-07
Maldives,2.31262172255e-07
Myanmar,2.00944433135e-07
Central African Republic,1.17525693146e-07
Burundi,1.14736926486e-07
Greenland,3.66094407541e-08
Tonga,2.97697236358e-08
Korea  Democratic People's Rep. of,2.8353872005e-08
Puerto Rico,2.73358316605e-08
Guinea-Bissau,2.61593658015e-08
Sao Tome and Principe,1.01431971015e-08
Netherlands Antilles,1.56264192873e-22
Curacao,1.56264192873e-22
Sint Maarten,1.56264192873e-22
